"additionalInfoDescription1","additionalInfoDescription2","additionalInfoDescription3","additionalInfoDescription4","additionalInfoDescription5","additionalInfoDescription6","additionalInfoTitle1","additionalInfoTitle2","additionalInfoTitle3","additionalInfoTitle4","additionalInfoTitle5","additionalInfoTitle6","collections","customTextCharLimit1","customTextCharLimit2","customTextField1","customTextField2","customTextMandatory1","customTextMandatory2","description","discountMode","discountValue","fieldType","handleIds","inventory","name","price","productImageUrl","productOptionDescription1","productOptionDescription2","productOptionDescription3","productOptionDescription4","productOptionDescription5","productOptionDescription6","productOptionName1","productOptionName2","productOptionName3","productOptionName4","productOptionName5","productOptionName6","productOptionType1","productOptionType2","productOptionType3","productOptionType4","productOptionType5","productOptionType6","ribbon","sku","surcharge","visible","weight"
"","","","","","","","","","","","","Key Lanyard","","","","","","","","PERCENT","0.0","Product","product_554d88e3-765c-32e0-910d-fa3570b28a863","InStock","Floral blizz","10.0","a680d7_5b519ca034de4befadd572c341fa6923~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Long Hair Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_554d88e3-765c-32e0-910d-fa3570b28a864","InStock","Floral blizz","10.0","a680d7_5b519ca034de4befadd572c341fa6923~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_554d88e3-765c-32e0-910d-fa3570b28a865","InStock","Floral blizz","10.0","a680d7_5b519ca034de4befadd572c341fa6923~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_554d88e3-765c-32e0-910d-fa3570b28a866","InStock","Floral blizz","10.0","a680d7_5b519ca034de4befadd572c341fa6923~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Tear Drop Coin Purse","","","","","","","","PERCENT","0.0","Product","product_554d88e3-765c-32e0-910d-fa3570b28a867","InStock","Floral blizz","10.0","a680d7_5b519ca034de4befadd572c341fa6923~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_554d88e3-765c-32e0-910d-fa3570b28a868","InStock","Floral blizz","10.0","a680d7_5b519ca034de4befadd572c341fa6923~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Bouffant Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_60069977-d5f7-5e23-fd1c-5ea8149e2d610","InStock","Magic","10.0","a680d7_1b5bd8afc22d4e79a1f9d4880bd84e3f~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Domino Fitted Mask","","","","","","","","PERCENT","0.0","Product","product_60069977-d5f7-5e23-fd1c-5ea8149e2d611","InStock","Magic","10.0","a680d7_1b5bd8afc22d4e79a1f9d4880bd84e3f~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Harlequin Clutch","","","","","","","","PERCENT","0.0","Product","product_60069977-d5f7-5e23-fd1c-5ea8149e2d612","InStock","Magic","10.0","a680d7_1b5bd8afc22d4e79a1f9d4880bd84e3f~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Key Lanyard","","","","","","","","PERCENT","0.0","Product","product_60069977-d5f7-5e23-fd1c-5ea8149e2d613","InStock","Magic","10.0","a680d7_1b5bd8afc22d4e79a1f9d4880bd84e3f~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Long Hair Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_60069977-d5f7-5e23-fd1c-5ea8149e2d614","InStock","Magic","10.0","a680d7_1b5bd8afc22d4e79a1f9d4880bd84e3f~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_60069977-d5f7-5e23-fd1c-5ea8149e2d615","InStock","Magic","10.0","a680d7_1b5bd8afc22d4e79a1f9d4880bd84e3f~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_60069977-d5f7-5e23-fd1c-5ea8149e2d616","InStock","Magic","10.0","a680d7_1b5bd8afc22d4e79a1f9d4880bd84e3f~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Tear Drop Coin Purse","","","","","","","","PERCENT","0.0","Product","product_60069977-d5f7-5e23-fd1c-5ea8149e2d617","InStock","Magic","10.0","a680d7_1b5bd8afc22d4e79a1f9d4880bd84e3f~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_60069977-d5f7-5e23-fd1c-5ea8149e2d618","InStock","Magic","10.0","a680d7_1b5bd8afc22d4e79a1f9d4880bd84e3f~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Bouffant Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_3a0e78fd-48c4-6770-07a2-faaab1a412140","InStock","Starwars","10.0","a680d7_0e54d9826cd148cb8ff29f90e5cbd124~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Domino Fitted Mask","","","","","","","","PERCENT","0.0","Product","product_3a0e78fd-48c4-6770-07a2-faaab1a412141","InStock","Starwars","10.0","a680d7_0e54d9826cd148cb8ff29f90e5cbd124~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Harlequin Clutch","","","","","","","","PERCENT","0.0","Product","product_3a0e78fd-48c4-6770-07a2-faaab1a412142","InStock","Starwars","10.0","a680d7_0e54d9826cd148cb8ff29f90e5cbd124~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Key Lanyard","","","","","","","","PERCENT","0.0","Product","product_3a0e78fd-48c4-6770-07a2-faaab1a412143","InStock","Starwars","10.0","a680d7_0e54d9826cd148cb8ff29f90e5cbd124~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Long Hair Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_3a0e78fd-48c4-6770-07a2-faaab1a412144","InStock","Starwars","10.0","a680d7_0e54d9826cd148cb8ff29f90e5cbd124~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_3a0e78fd-48c4-6770-07a2-faaab1a412145","InStock","Starwars","10.0","a680d7_0e54d9826cd148cb8ff29f90e5cbd124~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_3a0e78fd-48c4-6770-07a2-faaab1a412146","InStock","Starwars","10.0","a680d7_0e54d9826cd148cb8ff29f90e5cbd124~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Tear Drop Coin Purse","","","","","","","","PERCENT","0.0","Product","product_3a0e78fd-48c4-6770-07a2-faaab1a412147","InStock","Starwars","10.0","a680d7_0e54d9826cd148cb8ff29f90e5cbd124~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_3a0e78fd-48c4-6770-07a2-faaab1a412148","InStock","Starwars","10.0","a680d7_0e54d9826cd148cb8ff29f90e5cbd124~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Bouffant Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_0325d2ce-57da-56b8-292a-bed2ada73cc30","InStock","Wonder Woman","10.0","a680d7_e932ccee692d4dcc8111cc82259ee625~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Domino Fitted Mask","","","","","","","","PERCENT","0.0","Product","product_0325d2ce-57da-56b8-292a-bed2ada73cc31","InStock","Wonder Woman","10.0","a680d7_e932ccee692d4dcc8111cc82259ee625~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Harlequin Clutch","","","","","","","","PERCENT","0.0","Product","product_0325d2ce-57da-56b8-292a-bed2ada73cc32","InStock","Wonder Woman","10.0","a680d7_e932ccee692d4dcc8111cc82259ee625~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Key Lanyard","","","","","","","","PERCENT","0.0","Product","product_0325d2ce-57da-56b8-292a-bed2ada73cc33","InStock","Wonder Woman","10.0","a680d7_e932ccee692d4dcc8111cc82259ee625~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Long Hair Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_0325d2ce-57da-56b8-292a-bed2ada73cc34","InStock","Wonder Woman","10.0","a680d7_e932ccee692d4dcc8111cc82259ee625~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_0325d2ce-57da-56b8-292a-bed2ada73cc35","InStock","Wonder Woman","10.0","a680d7_e932ccee692d4dcc8111cc82259ee625~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_0325d2ce-57da-56b8-292a-bed2ada73cc36","InStock","Wonder Woman","10.0","a680d7_e932ccee692d4dcc8111cc82259ee625~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Tear Drop Coin Purse","","","","","","","","PERCENT","0.0","Product","product_0325d2ce-57da-56b8-292a-bed2ada73cc37","InStock","Wonder Woman","10.0","a680d7_e932ccee692d4dcc8111cc82259ee625~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_0325d2ce-57da-56b8-292a-bed2ada73cc38","InStock","Wonder Woman","10.0","a680d7_e932ccee692d4dcc8111cc82259ee625~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Bouffant Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_5d5c2912-ce0d-dcba-46d0-80ccec88a6a20","InStock","Batik Floral Tye Dye","12.0","a680d7_fa95ef99b4274f26b670c95e372f9e8c~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Domino Fitted Mask","","","","","","","","PERCENT","0.0","Product","product_5d5c2912-ce0d-dcba-46d0-80ccec88a6a21","InStock","Batik Floral Tye Dye","12.0","a680d7_fa95ef99b4274f26b670c95e372f9e8c~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Harlequin Clutch","","","","","","","","PERCENT","0.0","Product","product_5d5c2912-ce0d-dcba-46d0-80ccec88a6a22","InStock","Batik Floral Tye Dye","12.0","a680d7_fa95ef99b4274f26b670c95e372f9e8c~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Key Lanyard","","","","","","","","PERCENT","0.0","Product","product_5d5c2912-ce0d-dcba-46d0-80ccec88a6a23","InStock","Batik Floral Tye Dye","12.0","a680d7_fa95ef99b4274f26b670c95e372f9e8c~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Long Hair Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_5d5c2912-ce0d-dcba-46d0-80ccec88a6a24","InStock","Batik Floral Tye Dye","12.0","a680d7_fa95ef99b4274f26b670c95e372f9e8c~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_5d5c2912-ce0d-dcba-46d0-80ccec88a6a25","InStock","Batik Floral Tye Dye","12.0","a680d7_fa95ef99b4274f26b670c95e372f9e8c~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_5d5c2912-ce0d-dcba-46d0-80ccec88a6a26","InStock","Batik Floral Tye Dye","12.0","a680d7_fa95ef99b4274f26b670c95e372f9e8c~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Tear Drop Coin Purse","","","","","","","","PERCENT","0.0","Product","product_5d5c2912-ce0d-dcba-46d0-80ccec88a6a27","InStock","Batik Floral Tye Dye","12.0","a680d7_fa95ef99b4274f26b670c95e372f9e8c~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_5d5c2912-ce0d-dcba-46d0-80ccec88a6a28","InStock","Batik Floral Tye Dye","12.0","a680d7_fa95ef99b4274f26b670c95e372f9e8c~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Bouffant Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_4949d2b6-0330-d7e2-dccd-6d300b425e5b0","InStock","Dr. Suess Green Eggs and Ham","10.0","a680d7_e81354a9524c4821966fecc012395a41~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Domino Fitted Mask","","","","","","","","PERCENT","0.0","Product","product_4949d2b6-0330-d7e2-dccd-6d300b425e5b1","InStock","Dr. Suess Green Eggs and Ham","10.0","a680d7_e81354a9524c4821966fecc012395a41~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Harlequin Clutch","","","","","","","","PERCENT","0.0","Product","product_4949d2b6-0330-d7e2-dccd-6d300b425e5b2","InStock","Dr. Suess Green Eggs and Ham","10.0","a680d7_e81354a9524c4821966fecc012395a41~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Key Lanyard","","","","","","","","PERCENT","0.0","Product","product_4949d2b6-0330-d7e2-dccd-6d300b425e5b3","InStock","Dr. Suess Green Eggs and Ham","10.0","a680d7_e81354a9524c4821966fecc012395a41~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Long Hair Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_4949d2b6-0330-d7e2-dccd-6d300b425e5b4","InStock","Dr. Suess Green Eggs and Ham","10.0","a680d7_e81354a9524c4821966fecc012395a41~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_4949d2b6-0330-d7e2-dccd-6d300b425e5b5","InStock","Dr. Suess Green Eggs and Ham","10.0","a680d7_e81354a9524c4821966fecc012395a41~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_4949d2b6-0330-d7e2-dccd-6d300b425e5b6","InStock","Dr. Suess Green Eggs and Ham","10.0","a680d7_e81354a9524c4821966fecc012395a41~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Tear Drop Coin Purse","","","","","","","","PERCENT","0.0","Product","product_4949d2b6-0330-d7e2-dccd-6d300b425e5b7","InStock","Dr. Suess Green Eggs and Ham","10.0","a680d7_e81354a9524c4821966fecc012395a41~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_4949d2b6-0330-d7e2-dccd-6d300b425e5b8","InStock","Dr. Suess Green Eggs and Ham","10.0","a680d7_e81354a9524c4821966fecc012395a41~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Bouffant Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_939e7b1f-2f25-a10f-4fda-7c25872f78840","InStock","Pokémon","12.0","a680d7_38d4c12209b842c89bc71ffa1ad4a647~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Domino Fitted Mask","","","","","","","","PERCENT","0.0","Product","product_939e7b1f-2f25-a10f-4fda-7c25872f78841","InStock","Pokémon","12.0","a680d7_38d4c12209b842c89bc71ffa1ad4a647~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Harlequin Clutch","","","","","","","","PERCENT","0.0","Product","product_939e7b1f-2f25-a10f-4fda-7c25872f78842","InStock","Pokémon","12.0","a680d7_38d4c12209b842c89bc71ffa1ad4a647~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Key Lanyard","","","","","","","","PERCENT","0.0","Product","product_939e7b1f-2f25-a10f-4fda-7c25872f78843","InStock","Pokémon","12.0","a680d7_38d4c12209b842c89bc71ffa1ad4a647~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Long Hair Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_939e7b1f-2f25-a10f-4fda-7c25872f78844","InStock","Pokémon","12.0","a680d7_38d4c12209b842c89bc71ffa1ad4a647~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_939e7b1f-2f25-a10f-4fda-7c25872f78845","InStock","Pokémon","12.0","a680d7_38d4c12209b842c89bc71ffa1ad4a647~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_939e7b1f-2f25-a10f-4fda-7c25872f78846","InStock","Pokémon","12.0","a680d7_38d4c12209b842c89bc71ffa1ad4a647~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Tear Drop Coin Purse","","","","","","","","PERCENT","0.0","Product","product_939e7b1f-2f25-a10f-4fda-7c25872f78847","InStock","Pokémon","12.0","a680d7_38d4c12209b842c89bc71ffa1ad4a647~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","","PERCENT","0.0","Product","product_939e7b1f-2f25-a10f-4fda-7c25872f78848","InStock","Pokémon","12.0","a680d7_38d4c12209b842c89bc71ffa1ad4a647~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Bouffant Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_790d9295-a33d-1b5f-4124-b8a54b0f14720","InStock","Margarittaville","12.0","a680d7_d1f788afd0fb4fd082ce940de4b4ae80~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Domino Fitted Mask","","","","","","","","PERCENT","0.0","Product","product_790d9295-a33d-1b5f-4124-b8a54b0f14721","InStock","Margarittaville","12.0","a680d7_d1f788afd0fb4fd082ce940de4b4ae80~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Harlequin Clutch","","","","","","","","PERCENT","0.0","Product","product_790d9295-a33d-1b5f-4124-b8a54b0f14722","InStock","Margarittaville","12.0","a680d7_d1f788afd0fb4fd082ce940de4b4ae80~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Key Lanyard","","","","","","","","PERCENT","0.0","Product","product_790d9295-a33d-1b5f-4124-b8a54b0f14723","InStock","Margarittaville","12.0","a680d7_d1f788afd0fb4fd082ce940de4b4ae80~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Long Hair Scrub Cap","","","","","","","","PERCENT","0.0","Product","product_790d9295-a33d-1b5f-4124-b8a54b0f14724","InStock","Margarittaville","12.0","a680d7_d1f788afd0fb4fd082ce940de4b4ae80~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","","PERCENT","0.0","Product","product_790d9295-a33d-1b5f-4124-b8a54b0f14725","InStock","Margarittaville","12.0","a680d7_d1f788afd0fb4fd082ce940de4b4ae80~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","","PERCENT","0.0","Product","product_790d9295-a33d-1b5f-4124-b8a54b0f14726","InStock","Margarittaville","12.0","a680d7_d1f788afd0fb4fd082ce940de4b4ae80~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Tear Drop Coin Purse","","","","","","","","PERCENT","0.0","Product","product_790d9295-a33d-1b5f-4124-b8a54b0f14727","InStock","Margarittaville","12.0","a680d7_d1f788afd0fb4fd082ce940de4b4ae80~mv2.jpg","","","","","","","","","","","","","","","","","","","","","","true","0.0"
