"handleId","fieldType","name","description","productImageUrl","collections","sku","ribbon","price","surcharge","visible","discountMode","discountValue","inventory","weight","productOptionName1","productOptionType1","productOptionDescription1","productOptionName2","productOptionType2","productOptionDescription2","productOptionName3","productOptionType3","productOptionDescription3","productOptionName4","productOptionType4","productOptionDescription4","productOptionName5","productOptionType5","productOptionDescription5","productOptionName6","productOptionType6","productOptionDescription6","additionalInfoTitle1","additionalInfoDescription1","additionalInfoTitle2","additionalInfoDescription2","additionalInfoTitle3","additionalInfoDescription3","additionalInfoTitle4","additionalInfoDescription4","additionalInfoTitle5","additionalInfoDescription5","additionalInfoTitle6","additionalInfoDescription6","customTextField1","customTextCharLimit1","customTextMandatory1","customTextField2","customTextCharLimit2","customTextMandatory2"
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f","Variant","","","","","","","","0","true","","","2","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f0","Product","Maroon Pattern Print Pleated Masks","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_17a787abd92643389e8394fef6472575~mv2.jpg","Pleated Masks","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f0","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f0","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f0","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f0","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f1","Product","Maroon Pattern Print Scrub Caps","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_17a787abd92643389e8394fef6472575~mv2.jpg","Scrub Caps","","","8.0","","true","PERCENT","0.0","2","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f2","Product","Maroon Pattern Print Zippy Clutch","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_17a787abd92643389e8394fef6472575~mv2.jpg","Zippy Clutch","","","30.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f2","Variant","","","","","","","","10.0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f2","Variant","","","","","","","","5.0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_2d81cc64-9214-9ec2-6815-b7d3403c728f2","Variant","","","","","","","",0,"true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e8225","Product","Brown Pattern Domino Fitted Mask","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_0cb1bb8e2b6a4bd49f2b49629b2c880b~mv2.jpg","Domino Fitted Mask","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Extra Large;Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e8225","Variant","","","","","","","","0","true","","","2","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e8225","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e8225","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e8225","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e8225","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e82250","Product","Brown Pattern Pleated Masks","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_0cb1bb8e2b6a4bd49f2b49629b2c880b~mv2.jpg","Pleated Masks","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e82250","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e82250","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e82250","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e82250","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e82251","Product","Brown Pattern Scrub Caps","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_0cb1bb8e2b6a4bd49f2b49629b2c880b~mv2.jpg","Scrub Caps","","","8.0","","true","PERCENT","0.0","2","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e82252","Product","Brown Pattern Zippy Clutch","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_0cb1bb8e2b6a4bd49f2b49629b2c880b~mv2.jpg","Zippy Clutch","","","30.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e82252","Variant","","","","","","","","10.0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e82252","Variant","","","","","","","","5.0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_e161e3cc-3f0f-65ab-6f59-9334d55e82252","Variant","","","","","","","",0,"true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e5","Product","Navy Blue Domino Fitted Mask","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_dc218c66c4c64fac9c5f9bcf2dbb3415~mv2.jpg","Domino Fitted Mask","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Extra Large;Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e5","Variant","","","","","","","","0","true","","","2","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e5","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e5","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e5","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e5","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e50","Product","Navy Blue Pleated Masks","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_dc218c66c4c64fac9c5f9bcf2dbb3415~mv2.jpg","Pleated Masks","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e50","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e50","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e50","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e50","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e51","Product","Navy Blue Scrub Caps","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_dc218c66c4c64fac9c5f9bcf2dbb3415~mv2.jpg","Scrub Caps","","","8.0","","true","PERCENT","0.0","2","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e52","Product","Navy Blue Zippy Clutch","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_dc218c66c4c64fac9c5f9bcf2dbb3415~mv2.jpg","Zippy Clutch","","","30.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e52","Variant","","","","","","","","10.0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e52","Variant","","","","","","","","5.0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_11829da5-094c-c40a-feac-c0f5751731e52","Variant","","","","","","","",0,"true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a5","Product","Royal Blue Domino Fitted Mask","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_7d3c25b491bd439ab1ca0fe8f50c425d~mv2.jpg","Domino Fitted Mask","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Extra Large;Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a5","Variant","","","","","","","","0","true","","","2","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a5","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a5","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a5","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a5","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a50","Product","Royal Blue Pleated Masks","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_7d3c25b491bd439ab1ca0fe8f50c425d~mv2.jpg","Pleated Masks","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a50","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a50","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a50","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a50","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a51","Product","Royal Blue Scrub Caps","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_7d3c25b491bd439ab1ca0fe8f50c425d~mv2.jpg","Scrub Caps","","","8.0","","true","PERCENT","0.0","2","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a52","Product","Royal Blue Zippy Clutch","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_7d3c25b491bd439ab1ca0fe8f50c425d~mv2.jpg","Zippy Clutch","","","30.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a52","Variant","","","","","","","","10.0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a52","Variant","","","","","","","","5.0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f265d981-8a0b-fb4c-9b81-5fd4d0dc77a52","Variant","","","","","","","",0,"true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff902","Product","Peach Butterfly Domino Fitted Mask","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_d024caec45f64965bb4e65daf1364f1e~mv2.jpg","Domino Fitted Mask","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Extra Large;Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff902","Variant","","","","","","","","0","true","","","2","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff902","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff902","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff902","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff902","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff9020","Product","Peach Butterfly Pleated Masks","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_d024caec45f64965bb4e65daf1364f1e~mv2.jpg","Pleated Masks","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff9020","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff9020","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff9020","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff9020","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff9021","Product","Peach Butterfly Scrub Caps","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_d024caec45f64965bb4e65daf1364f1e~mv2.jpg","Scrub Caps","","","8.0","","true","PERCENT","0.0","2","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff9022","Product","Peach Butterfly Zippy Clutch","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_d024caec45f64965bb4e65daf1364f1e~mv2.jpg","Zippy Clutch","","","30.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff9022","Variant","","","","","","","","10.0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff9022","Variant","","","","","","","","5.0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_ad31d0a2-a512-6380-6af9-d1ed82fff9022","Variant","","","","","","","",0,"true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b","Product","Swirl Tie Die Domino Fitted Mask","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_a2f0060dd69c4c7da61a9f4b377c9fbc~mv2.jpg","Domino Fitted Mask","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Extra Large;Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b","Variant","","","","","","","","0","true","","","2","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b0","Product","Swirl Tie Die Pleated Masks","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_a2f0060dd69c4c7da61a9f4b377c9fbc~mv2.jpg","Pleated Masks","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b0","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b0","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b0","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b0","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b1","Product","Swirl Tie Die Scrub Caps","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_a2f0060dd69c4c7da61a9f4b377c9fbc~mv2.jpg","Scrub Caps","","","8.0","","true","PERCENT","0.0","2","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b2","Product","Swirl Tie Die Zippy Clutch","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_a2f0060dd69c4c7da61a9f4b377c9fbc~mv2.jpg","Zippy Clutch","","","30.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b2","Variant","","","","","","","","10.0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b2","Variant","","","","","","","","5.0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_1b0092cd-40a7-957e-589b-c8308d9d2e1b2","Variant","","","","","","","",0,"true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_d5e9278c-3055-5143-9de5-5101b9178207","Product","Colorful Owl Domino Fitted Mask","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_6c5b9b2a9017445da091fe3e495ec076~mv2.jpg","Domino Fitted Mask","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Extra Large;Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_d5e9278c-3055-5143-9de5-5101b9178207","Variant","","","","","","","","0","true","","","2","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_d5e9278c-3055-5143-9de5-5101b9178207","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
