handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_ac842ce3-279d-fc03-4b4e-fe8749bbad6d,Product,EEEEKKK,"<p>Don't be afraid it's just a mask. Freddy, Jason and Chucky don't scare us:)</p>",a680d7_585639e674b240b78ee40075ca8ac8a3~mv2.jpg,,,Fabric,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9fd365a9-1b8b-ca3e-7f25-fa08a109f9b8,Product,Haunted Christmas,<p>Don't be afraid it's just Santa.</p>,a680d7_7098607e05d54e3cbe8ae5c687ded5b6~mv2.jpg,,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_64e5e8bc-a85b-e686-6aaf-15d0ab6f8a97,Product,Fun Loving Alien,"<p>This fun loving green alien will be the ""Chosen One"" for you!</p>",a680d7_07484c9fd7d643f2b065365efddea906~mv2.jpg,,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6fe731-3075-6dda-71ee-176dda842462,Product,Cupcake Spectacular,"<p>Looking for a special treat?!? This fabric offers scrumptious cupcakes adorned with bows, hats and flowers.&nbsp;</p>",a680d7_9fe9baa699cb4669bae1e50d7d437929~mv2.jpg,,,Fabric,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5e927022-da41-03b9-b876-6150a538f8a5,Product,Friends Don't Lie,<p>Stranger Things have happened.&nbsp;</p>,a680d7_0c0bd1106d6a40eda4bf6bcead65bb5e~mv2.jpg,,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7c7c6190-57ba-d849-ca2b-53f0b96f98b7,Product,The most fun Extraterrestrial,<p>This fun loving pop of color brings cuteness to a whole new level.</p>,a680d7_da06f45240774285becbc19cecc53b0c~mv2.jpg,,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e59a2093-d45a-438b-57a3-72a98c5bcef9,Product,Wilbur and Charlotte,<p>The novel that taught us to love all animals no matter the size.</p>,a680d7_efb64f3dd1414107a024590dbc568751~mv2.jpg,,,Fabric,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6f12faf6-7086-4992-1002-45227e822337,Product,Sushi Bouffant Scrub Cap,,a680d7_4bad2734dd4d4606a45979dc6f68ed6d~mv2.jpg,Bouffant Scrub Cap,,,25.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6f12faf6-7086-4992-1002-45227e822338,Product,Sushi Domino Fitted Mask,,a680d7_4bad2734dd4d4606a45979dc6f68ed6d~mv2.jpg,Domino Fitted Mask,,,12.0,,true,PERCENT,0.0,InStock,0.0,Sizes,DROP_DOWN,Extra Large;Large;Medium;Small;Extra Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6f12faf6-7086-4992-1002-45227e822339,Product,Sushi Harlequin Clutch,,a680d7_4bad2734dd4d4606a45979dc6f68ed6d~mv2.jpg,Harlequin Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,Sizes,DROP_DOWN,Large;Medium;Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6f12faf6-7086-4992-1002-45227e822330,Product,Sushi Key Lanyard,,a680d7_4bad2734dd4d4606a45979dc6f68ed6d~mv2.jpg,Key Lanyard,,,12.0,,true,PERCENT,0.0,InStock,0.0,Sizes,DROP_DOWN,Large;Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6f12faf6-7086-4992-1002-45227e822331,Product,Sushi Long Hair Scrub Cap,,a680d7_4bad2734dd4d4606a45979dc6f68ed6d~mv2.jpg,Long Hair Scrub Cap,,,25.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6f12faf6-7086-4992-1002-45227e822332,Product,Sushi Pleated Masks,,a680d7_4bad2734dd4d4606a45979dc6f68ed6d~mv2.jpg,Pleated Masks,,,12.0,,true,PERCENT,0.0,InStock,0.0,Sizes,DROP_DOWN,Large;Medium;Small;Extra Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6f12faf6-7086-4992-1002-45227e822333,Product,Sushi Scrub Cap,,a680d7_4bad2734dd4d4606a45979dc6f68ed6d~mv2.jpg,Scrub Caps,,,20.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6f12faf6-7086-4992-1002-45227e822334,Product,Sushi Tear Drop Coin Purse,,a680d7_4bad2734dd4d4606a45979dc6f68ed6d~mv2.jpg,Tear Drop Coin Purse,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6f12faf6-7086-4992-1002-45227e822335,Product,Sushi Zippy Clutch,,a680d7_4bad2734dd4d4606a45979dc6f68ed6d~mv2.jpg,Zippy Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,Sizes,DROP_DOWN,Large;Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d5661c82-67e5-ddb1-a69f-b3511d58d2bb,Product,Sponge Bob Zippy Clutch,,a680d7_09e89359de1744b883e0bd15111cdef2~mv2.jpg,Zippy Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,Sizes,DROP_DOWN,Large;Medium;Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b50dbf24-0827-5de2-d0b5-5409a6157618,Product,Sponge Bob Tear Drop Coin Purse,,a680d7_09e89359de1744b883e0bd15111cdef2~mv2.jpg,Tear Drop Coin Purse,,,12.0,,true,PERCENT,0.0,InStock,0.0,Sizes,DROP_DOWN,Large;Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3cc8aeae-b716-ab80-5ff9-046663b039bb,Product,Sponge Bob Scrub Cap,,a680d7_09e89359de1744b883e0bd15111cdef2~mv2.jpg,Scrub Caps,,,20.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_17ae697c-3fab-2967-47e6-c34bd02b8680,Product,Sponge Bob Pleated Masks,,a680d7_09e89359de1744b883e0bd15111cdef2~mv2.jpg,Pleated Masks,,,12.0,,true,PERCENT,0.0,InStock,0.0,Sizes,DROP_DOWN,Large;Medium;Small;Extra Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f24ac321-e25b-1e99-db8c-562f3faf32a1,Product,Sponge Bob Long Hair Scrub Cap,,a680d7_09e89359de1744b883e0bd15111cdef2~mv2.jpg,Long Hair Scrub Cap,,,25.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_11091d59-c30f-0d2d-8378-1893e8651fe6,Product,Sponge Bob Key Lanyard,,a680d7_09e89359de1744b883e0bd15111cdef2~mv2.jpg,Key Lanyard,,,12.0,,true,PERCENT,0.0,InStock,0.0,Sizes,DROP_DOWN,Large;Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1a03ed4a-bf0e-b8d2-9d84-ad82c82ff6fa,Product,Sponge Bob Harlequin Clutch,,a680d7_09e89359de1744b883e0bd15111cdef2~mv2.jpg,Harlequin Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,Sizes,DROP_DOWN,Large;Medium;Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_89703ca5-fb3e-c013-ba7f-4feb6937308c,Product,Sponge Bob Bouffant Scrub Cap,,a680d7_09e89359de1744b883e0bd15111cdef2~mv2.jpg,Bouffant Scrub Cap,,,25.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6fa522cf-f738-9773-eea4-fecd6371fe15,Product,Sponge Bob Book/iPad Sleeve,,a680d7_09e89359de1744b883e0bd15111cdef2~mv2.jpg,Book/iPad Sleeve,,,12.0,,true,PERCENT,0.0,InStock,0.0,Sizes,DROP_DOWN,Extra Large;Medium;Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_875768df-13f1-0fa9-64f1-791f7384af05,Product,Motorcycle Zippy Clutch,"<p>This&nbsp;zippy clutch bag&nbsp;features 100% Cotton Woven&nbsp;fabric, Orange Marine Vinyl &amp; Silver Hardware.<br>&nbsp;</p><p>Bag measures approxiametly 10 inches long by 6 inches high.<br>Spot Clean Only. Do not iron on vinyl. It will melt.</p>",a680d7_0d717f4d6f3046f2a00bb4f962bf05f0~mv2.jpg;a680d7_8e4c9397cff14589bbee700084baf670~mv2.jpg;a680d7_c5a9223c47a448b3af578c1b44b06ba9~mv2.jpg,Zippy Clutch,,Ready to Ship,30.0,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_78a4e6f7-b364-2aef-ad3f-8a5af7ce5588,Product,Motorcycle Zippy Clutch,"<p>Fabric Placement may vary.</p><p>&nbsp;</p><p>This&nbsp;zippy clutch bag&nbsp;features 100% Cotton Woven&nbsp;fabric, Orange Marine Vinyl &amp; Silver Hardware.<br>&nbsp;</p><p>Bag measures approxiametly 10 inches long by 6 inches high.<br>Spot Clean Only. Do not iron on vinyl. It will melt.</p>",a680d7_cf479fd50bfb456ca23f58ff8b9c6fe2~mv2.jpg;a680d7_bcdecf3cca1b4d3d8ee8076f53890f5c~mv2.jpg,Zippy Clutch,,Custom Order,30.0,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_14ab155b-1ef6-4deb-ae2e-8e9f8e698d24,Product,Motorcycle Zippy Clutch,"<p>This&nbsp;zippy clutch bag&nbsp;features 100% Cotton Woven&nbsp;fabric, Orange Marine Vinyl &amp; Silver Hardware.<br>&nbsp;</p><p>Bag measures approxiametly 10 inches long by 6 inches high.<br>Spot Clean Only. Do not iron on vinyl. It will melt.</p>",a680d7_efb55f2c56c743ba9ce0042699b5c21d~mv2.jpg;a680d7_2d71b8a0004748d1aa63b9fb78b4d23e~mv2.jpg;a680d7_7a33b6a4030d4531b7c55b41ca6e4c8e~mv2.jpg,Zippy Clutch,,Ready to Ship,30.0,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2a26d3a9-46db-7d0f-5844-6dad9a8abf92,Product,Celtics Booksleeve / Ipad holder,"<p>Fabric Placement may vary.<br><br>Large Booksleeve fits large hardcover books up to 7"" x 9.5"" up to 600 pages. This stylish booksleeve is made for fans of Garbage Pail Kids and Among Us! The snap enclosure and zipper pocket are accessible for all ages! Fusible fleece is sandwiched between the exterior and lining fabrics for extra support and protection.* Ipad not included.</p>",a680d7_28fd06e0394d4997919f1d5c848f572b~mv2.jpg;a680d7_237c865a861d4253b3ba5befaad3fe3d~mv2.jpg;a680d7_c9e4bb5294604ba6a008d3306759ee35~mv2.jpg,Book/iPad Sleeve,,Custom Order,30.0,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_443f9802-fa9b-f7a2-0df0-45a46ea677f1,Product,Kids Zippy Clutch,,a680d7_9fdea63155da41b39308c588a5dacbd4~mv2.jpg,Zippy Clutch,,New Arrival,25.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_13d56882-5fbc-ddf1-ba80-7f0ec5ca971b,Product,Sponge Bob Domino Fitted Mask,,a680d7_09e89359de1744b883e0bd15111cdef2~mv2.jpg,Domino Fitted Mask,,,12.0,,true,PERCENT,0.0,InStock,0.0,Sizes,DROP_DOWN,Extra Large;Large;Medium;Small;Extra Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6f12faf6-7086-4992-1002-45227e822336,Product,Sushi Book/iPad Sleeve,,a680d7_4bad2734dd4d4606a45979dc6f68ed6d~mv2.jpg,Book/iPad Sleeve,,,12.0,,true,PERCENT,0.0,InStock,0.0,Sizes,DROP_DOWN,Extra Large;Medium;Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f005acaf-4307-7bf2-d0f9-b0b08521871d,Product,Sunflowers 🌻,,a680d7_7467c861fd5b4c7f974d3338f8a4e13c~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b8f98125-3d42-867e-6053-4dc338e93a61,Product,Seven Dwarfs,,a680d7_d824eb7d4e3d43ad82d54f543ad2f3d5~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2665719d-4e19-7420-6eac-ebb92df5b17e,Product,Minnie Mouse Easter,,a680d7_ad39b82b4f1c43a2855e9442ebd92a47~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6015982d-38e5-3486-68f2-c4816e1cbdb9,Product,Mice shenanigans,,a680d7_616a47241cb7482f93a9abce00d6d2cf~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Reading Pocket Pillows;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1013e6fa-4d0a-9a38-d432-d270f703a02d,Product,Pinnochio,,a680d7_fab7c085ad794e808e1920174e364d58~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_87caa1d5-8d15-b643-7cff-2f0b968ff812,Product,Cinderella,,a680d7_77127d99594a4977bc8ea36387d74d5c~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1c2d8d50-1528-3431-590f-d365c04f26cb,Product,Def Leppard,,a680d7_1ede5346aba74dc9a663a67f03beb1e1~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7c69a35c-7c4d-7752-f9e1-db1f6a0229cf,Product,Mickey Mouse Wizard,,a680d7_b84334c29f504d25a633bf570803471b~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_34e90766-4e2f-beb1-1c45-8aab385c51f5,Product,Cinderella,,a680d7_815ce281c47c43e7a8971558bdd69f31~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Reading Pocket Pillows;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e7796776-03b7-7914-03a7-932ed93c3ccc,Product,Snow White,,a680d7_d7d891462e8b48d0894a9407ddacbc28~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_554d88e3-765c-32e0-910d-fa3570b28a86,Product,Floral blizz,,a680d7_5b519ca034de4befadd572c341fa6923~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_60069977-d5f7-5e23-fd1c-5ea8149e2d61,Product,Magic,,a680d7_1b5bd8afc22d4e79a1f9d4880bd84e3f~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a0e78fd-48c4-6770-07a2-faaab1a41214,Product,Starwars,,a680d7_0e54d9826cd148cb8ff29f90e5cbd124~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0325d2ce-57da-56b8-292a-bed2ada73cc3,Product,Wonder Woman,,a680d7_e932ccee692d4dcc8111cc82259ee625~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1d1a5611-be60-329e-1b0d-b6474eeef5cb,Product,Snoopy and Woodstock,,a680d7_7a6bc7237c0549b690fade8e50ecafc6~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Reading Pocket Pillows;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5d5c2912-ce0d-dcba-46d0-80ccec88a6a2,Product,Batik Floral Tye Dye,,a680d7_fa95ef99b4274f26b670c95e372f9e8c~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4949d2b6-0330-d7e2-dccd-6d300b425e5b,Product,Dr. Suess Green Eggs and Ham,,a680d7_e81354a9524c4821966fecc012395a41~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_939e7b1f-2f25-a10f-4fda-7c25872f7884,Product,Pokémon,,a680d7_38d4c12209b842c89bc71ffa1ad4a647~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_790d9295-a33d-1b5f-4124-b8a54b0f1472,Product,Margarittaville,,a680d7_d1f788afd0fb4fd082ce940de4b4ae80~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_40536edb-f0cf-ffed-e515-125015eb0186,Product,Dr Suess Try Something New,,a680d7_6931c4961e3445bd990947a83967ebeb~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_126cf9b8-fba4-f327-07aa-5a6a08bf29b4,Product,Dr Suess Cat stir and mix,,a680d7_5c3cdb5eda08407bb8eea9890cb068d0~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,10.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2788c88-2a98-e3f4-ab8d-251113db26ac,Product,Among Us MTV invasion,,a680d7_7fe2bc1e460c421d9ac2020c7ab80ff3~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f20f0826-7e82-f86f-4573-bea90fd0cb27,Product,Among Us Cabbage Patch Kid invasion,,a680d7_b3f19f20d848490da44bdc9f66b06261~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7dd1d271-8d77-3f31-0fb2-78ea55b0a07e,Product,Dobby,,a680d7_0dea398524384aefa162b1637565b8b6~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,15.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5192b276-bd3f-45e5-b923-6819ff671171,Product,Weed  Bears 🐻,,a680d7_b13eee5543264eefb5f04c1ccceab1e4~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9ecc03dd-1479-f300-7564-f54ab7f387b4,Product,Garfield,,a680d7_2adea849bbed45f38c460383d751961c~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,12.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_12bd0dbb-a83d-726c-baec-f239c3b8fa33,Product,Starwars Hello Kitty,,a680d7_ff502f0bcf2f4ee180d63a3a2e4a6b86~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,15.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5d282160-1173-d1d9-4ef1-d94f4c4318ae,Product,Dunkin Donuts,,a680d7_ff597cb475a943868ebfaead6436c8d4~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,15.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0c099686-a192-ae27-1514-5c8f7dd2f83f,Product,Bernie and his mittens,,a680d7_2841457f92e947288471bc04f027e146~mv2.jpg,Book/iPad Sleeve;Bouffant Scrub Cap;Domino Fitted Mask;Harlequin Clutch;Key Lanyard;Long Hair Scrub Cap;Pleated Masks;Scrub Caps;Tear Drop Coin Purse;Zippy Clutch,,,15.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
